DWL9096,James,Hernandez,1983-11-05,jhernandez6@wpi.edu,788-214-6259,Humanities & Arts,2016,male,jhernandez6
DWU723,Matthew,Barr,1987-05-01,mbarr5@wpi.edu,529-233-8497,Business,2017,male,mbarr5
DXL473,Cassandra,Cooley,1990-04-23,ccooley4@wpi.edu,968-208-6183,Humanities & Arts,2017,female,ccooley4
DYF3317,Michael,Anderson,2003-08-30,manderson3@wpi.edu,503-100-0911,Mathematical Sciences,2014,male,manderson3
DZO1974,Garrett,Park,1996-06-06,gpark1@wpi.edu,931-025-9701,Electrical & Computer Engineering,2017,male,gpark1
EAG804,Alyssa,Robinson,1994-11-23,arobinson2@wpi.edu,614-080-8622,Humanities & Arts,2018,female,arobinson2
EAV637,Catherine,Nichols,2000-08-02,cnichols6@wpi.edu,104-300-8306,Business,2015,female,cnichols6
EAW6578,Joseph,Chavez,1988-05-14,jchavez1@wpi.edu,586-495-6428,Business,2015,male,jchavez1
EAY841,Richard,Cunningham,1988-07-29,rcunningham8@wpi.edu,202-139-7610,Business,2019,male,rcunningham8
EBK8315,Aimee,Jackson,2005-01-22,ajackson4@wpi.edu,295-779-6767,Computer Science,2017,female,ajackson4
EDA541,Angela,Dunn,1994-08-30,adunn8@wpi.edu,922-831-1291,Social Science & Policy Studies,2017,female,adunn8
EFB804,Kenneth,Chavez,2000-06-11,kchavez8@wpi.edu,880-098-2743,Physics,2014,male,kchavez8
EHA763,Jeffrey,Lee,2007-06-13,jlee8@wpi.edu,768-021-5179,Social Science & Policy Studies,2018,male,jlee8
EHM142,Ricardo,Lewis,1990-03-30,rlewis7@wpi.edu,408-987-2017,Civil & Environmental Engineering,2018,male,rlewis7
EJV1352,Leslie,Bernard,2009-09-19,lbernard3@wpi.edu,306-749-7198,Social Science & Policy Studies,2014,female,lbernard3
EKV5754,James,Williams,2009-08-18,jwilliams5@wpi.edu,400-757-3490,Fire Protection Engineering,2015,male,jwilliams5
ELI934,Cynthia,Newman,1990-01-05,cnewman4@wpi.edu,805-246-7356,Humanities & Arts,2018,female,cnewman4
ELZ556,Marcus,Holmes,2004-08-21,mholmes3@wpi.edu,797-889-1108,Social Science & Policy Studies,2017,male,mholmes3
EMW006,Paul,Diaz,1986-05-06,pdiaz4@wpi.edu,403-204-2320,Fire Protection Engineering,2018,male,pdiaz4
EOA0386,Aaron,Brown,2007-10-06,abrown7@wpi.edu,734-676-4270,Mathematical Sciences,2015,male,abrown7
EPO882,Jonathan,Fisher,1999-08-09,jfisher8@wpi.edu,253-159-9719,Fire Protection Engineering,2019,male,jfisher8
EQA897,Brian,Cook,2004-05-21,bcook3@wpi.edu,526-417-3704,Fire Protection Engineering,2017,male,bcook3
EQD9630,Rebecca,Crane,2004-09-05,rcrane9@wpi.edu,154-080-7712,Biology & Biotechnology,2016,female,rcrane9
EQH1367,Herbert,Brown,2005-10-03,hbrown3@wpi.edu,611-172-7196,Business,2016,male,hbrown3
EQX9845,Sharon,Davies,1993-05-22,sdavies@wpi.edu,646-758-1916,Biomedical Engineering,2015,female,sdavies
ESC091,Jessica,Hernandez,1994-12-01,jhernandez5@wpi.edu,902-331-1677,Biomedical Engineering,2014,female,jhernandez5
ETR837,Jonathan,Proctor,2007-09-10,jproctor9@wpi.edu,247-595-4089,Social Science & Policy Studies,2019,male,jproctor9
EUC649,Heidi,Lawrence,1993-03-15,hlawrence4@wpi.edu,781-512-1324,Humanities & Arts,2016,female,hlawrence4
EUW9581,Zoe,Flowers,1987-08-23,zflowers9@wpi.edu,905-913-0632,Interdisciplinary & Global Studies,2016,female,zflowers9
EVF4122,John,Welch,1993-08-20,jwelch3@wpi.edu,224-896-6640,Chemical Engineering,2017,male,jwelch3
EWL213,Kurt,Small,2004-10-20,ksmall5@wpi.edu,933-983-4222,Biology & Biotechnology,2017,male,ksmall5
EWU248,Tyler,Harper,1995-07-04,tharper8@wpi.edu,796-535-6209,Humanities & Arts,2015,male,tharper8
EXE796,Jonathan,Dominguez,2005-05-21,jdominguez6@wpi.edu,734-060-6851,Social Science & Policy Studies,2014,male,jdominguez6
EYK4630,Gregory,Smith,2000-05-16,gsmith6@wpi.edu,440-086-1384,Social Science & Policy Studies,2017,male,gsmith6
FBY241,Christopher,Thompson,2003-07-02,cthompson6@wpi.edu,243-432-8171,Mathematical Sciences,2015,male,cthompson6
FCG7246,Christopher,Brennan,2004-09-10,cbrennan9@wpi.edu,848-867-8761,Social Science & Policy Studies,2018,male,cbrennan9
FCJ757,Jessica,Jimenez,1995-12-17,jjimenez@wpi.edu,339-826-5591,Mechanical Engineering,2019,female,jjimenez
FDE4954,Brian,Tanner,1997-04-12,btanner7@wpi.edu,976-238-1548,Business,2017,male,btanner7
FDQ4862,Mark,Torres,2005-06-18,mtorres1@wpi.edu,453-305-9016,Computer Science,2019,male,mtorres1
FEU060,Annette,Roth,1996-01-22,aroth3@wpi.edu,594-391-0752,Social Science & Policy Studies,2017,female,aroth3
FGN4743,Susan,Alexander,1989-04-12,salexander9@wpi.edu,946-205-7461,Biomedical Engineering,2014,female,salexander9
FJD054,Steven,Wilcox,2009-08-12,swilcox4@wpi.edu,816-982-2410,Fire Protection Engineering,2019,male,swilcox4
FJO533,Eric,Griffin,1984-01-17,egriffin3@wpi.edu,936-958-6064,Mathematical Sciences,2017,male,egriffin3
FKF6502,Rachel,Ayala,1984-06-04,rayala5@wpi.edu,620-038-5777,Electrical & Computer Engineering,2016,female,rayala5
FKK5347,Rebecca,Hall,1994-01-09,rhall1@wpi.edu,404-946-2992,Chemical Engineering,2016,female,rhall1
FKL423,Charles,Chan,1987-09-23,cchan1@wpi.edu,365-744-9500,Humanities & Arts,2016,male,cchan1
FLB914,Michael,Edwards,1990-08-10,medwards2@wpi.edu,719-037-4153,Physics,2017,male,medwards2
FLS511,Heather,Shields,2005-04-17,hshields2@wpi.edu,907-534-0460,Business,2019,female,hshields2
FLU0017,Cheryl,Perez,2007-06-03,cperez4@wpi.edu,179-772-3760,Electrical & Computer Engineering,2014,female,cperez4
FMJ036,Ariana,Scott,1999-07-02,ascott8@wpi.edu,917-333-9971,Chemistry & Biochemistry,2017,female,ascott8
FNJ684,Trevor,Bautista,2001-07-04,tbautista4@wpi.edu,622-494-3893,Interdisciplinary & Global Studies,2019,male,tbautista4
FOE549,Julie,Burke,1998-03-24,jburke3@wpi.edu,324-253-1372,Fire Protection Engineering,2017,female,jburke3
FRL1890,Cynthia,Ward,1988-10-20,cward9@wpi.edu,420-799-1185,Business,2014,female,cward9
FSR228,Maria,Williamson,1987-08-05,mwilliamson4@wpi.edu,417-002-1577,Mechanical Engineering,2016,female,mwilliamson4
FTD9630,Gail,Thomas,1994-12-27,gthomas1@wpi.edu,418-697-0976,Chemistry & Biochemistry,2015,female,gthomas1
FTE1413,Nathan,Gonzalez,2007-11-20,ngonzalez7@wpi.edu,552-218-3034,Fire Protection Engineering,2014,male,ngonzalez7
FUJ9209,Anthony,Ellis,2003-05-23,aellis5@wpi.edu,768-355-9709,Biomedical Engineering,2018,male,aellis5
FVF697,Peggy,Wall,2002-07-12,pwall6@wpi.edu,883-269-7528,Fire Protection Engineering,2015,female,pwall6
FXY371,Jody,Valenzuela,2007-01-14,jvalenzuela4@wpi.edu,214-656-7359,Humanities & Arts,2019,female,jvalenzuela4
FYS764,Anne,Lynch,1985-11-30,alynch4@wpi.edu,825-715-6597,Humanities & Arts,2019,female,alynch4
FZE837,Taylor,Lamb,2009-04-13,tlamb6@wpi.edu,910-961-3920,Electrical & Computer Engineering,2016,male,tlamb6
FZV044,Andrew,Ramirez,1984-02-10,aramirez4@wpi.edu,270-287-3941,Electrical & Computer Engineering,2019,male,aramirez4
GAA797,Bobby,Hunter,1999-12-22,bhunter3@wpi.edu,320-638-0412,Mathematical Sciences,2016,male,bhunter3
GAG311,Justin,Crawford,1997-05-28,jcrawford9@wpi.edu,949-973-0103,Chemistry & Biochemistry,2017,male,jcrawford9
GBC0456,Brad,Harris,1991-02-24,bharris7@wpi.edu,157-738-4648,Biomedical Engineering,2014,male,bharris7
GCJ291,Carrie,Johnson,2006-12-07,cjohnson2@wpi.edu,498-511-2387,Social Science & Policy Studies,2017,female,cjohnson2
GCS5263,Eric,Freeman,1994-11-18,efreeman7@wpi.edu,432-987-4007,Social Science & Policy Studies,2019,male,efreeman7
GDR8745,Benjamin,Ball,2001-10-08,bball9@wpi.edu,898-409-0312,Fire Protection Engineering,2014,male,bball9
GDY669,Erica,Wagner,1990-05-03,ewagner2@wpi.edu,563-574-9706,Mathematical Sciences,2016,female,ewagner2
GFF9015,Shane,Costa,1989-09-23,scosta4@wpi.edu,767-899-8141,Business,2015,male,scosta4
GGE0583,John,Montgomery,2005-04-27,jmontgomery@wpi.edu,559-690-2565,Electrical & Computer Engineering,2014,male,jmontgomery
GGT524,Danielle,Rivera,1997-06-26,drivera2@wpi.edu,296-837-2713,Social Science & Policy Studies,2015,female,drivera2
GGU828,Michael,Baker,1983-11-13,mbaker8@wpi.edu,204-051-9059,Biology & Biotechnology,2018,male,mbaker8
GHP332,Lisa,Porter,2002-05-30,lporter@wpi.edu,823-754-4627,Humanities & Arts,2018,female,lporter
GIQ7633,Brett,Harvey,1990-12-05,bharvey9@wpi.edu,576-230-3706,Mathematical Sciences,2017,male,bharvey9
GJM3724,Sherry,Mueller,2002-10-07,smueller9@wpi.edu,592-068-2480,Civil & Environmental Engineering,2017,female,smueller9
GJS0680,Jason,Rangel,1994-01-23,jrangel9@wpi.edu,236-063-8221,Interdisciplinary & Global Studies,2018,male,jrangel9
GJY4854,Gabriel,Richard,1986-01-06,grichard7@wpi.edu,180-833-4411,Humanities & Arts,2015,male,grichard7
GLT7508,Isaiah,Hardin,1990-03-03,ihardin5@wpi.edu,787-575-5939,Chemistry & Biochemistry,2014,male,ihardin5
GME354,Henry,Taylor,1995-05-02,htaylor3@wpi.edu,465-922-8482,Social Science & Policy Studies,2019,male,htaylor3
GMG463,Kimberly,Davis,1992-05-12,kdavis6@wpi.edu,992-485-8884,Mathematical Sciences,2015,female,kdavis6
GNQ9257,Lisa,Hodges,1988-12-20,lhodges4@wpi.edu,973-184-3723,Physics,2015,female,lhodges4
GOW857,Mark,Leonard,2004-07-06,mleonard3@wpi.edu,571-446-2873,Biology & Biotechnology,2017,male,mleonard3
GPT4066,Roger,Krueger,1995-09-21,rkrueger5@wpi.edu,341-604-0404,Humanities & Arts,2019,male,rkrueger5
GQW723,Kathy,Brown,1985-10-20,kbrown1@wpi.edu,130-871-3176,Biology & Biotechnology,2019,female,kbrown1
GSB8530,Michael,Hebert,1984-10-22,mhebert6@wpi.edu,416-224-8708,Chemistry & Biochemistry,2016,male,mhebert6
GSG271,Eric,Griffin,1990-11-15,egriffin4@wpi.edu,643-536-8329,Biomedical Engineering,2014,male,egriffin4
GSQ538,David,Miller,2004-08-09,dmiller9@wpi.edu,587-517-4896,Computer Science,2014,male,dmiller9
GTI494,Mark,Santos,1988-10-29,msantos8@wpi.edu,346-384-8887,Mathematical Sciences,2019,male,msantos8
GUC8257,Kimberly,Morales,2001-11-10,kmorales8@wpi.edu,423-563-3260,Chemical Engineering,2017,female,kmorales8
GVR0862,Vickie,Hoffman,1988-09-01,vhoffman1@wpi.edu,161-081-1049,Business,2014,female,vhoffman1
GYH4204,Nathan,Christian,2007-03-06,nchristian7@wpi.edu,157-046-2775,Computer Science,2016,male,nchristian7
GZH559,Summer,Smith,1999-10-27,ssmith5@wpi.edu,851-245-1609,Mechanical Engineering,2015,female,ssmith5
GZP091,Derek,Lang,2001-07-27,dlang5@wpi.edu,695-638-9137,Interdisciplinary & Global Studies,2017,male,dlang5
HAL0978,Hunter,Moore,2000-08-24,hmoore6@wpi.edu,801-697-1716,Mechanical Engineering,2016,male,hmoore6
HBK243,Erin,Thompson,1996-07-03,ethompson5@wpi.edu,612-571-6851,Mechanical Engineering,2019,female,ethompson5
HBS151,Susan,Riley,1994-08-27,sriley2@wpi.edu,683-051-6552,Interdisciplinary & Global Studies,2018,female,sriley2
HGX585,Colleen,Barry,1992-09-04,cbarry1@wpi.edu,860-813-0694,Physics,2019,female,cbarry1
HHU7645,Christina,Taylor,1995-04-07,ctaylor9@wpi.edu,716-755-4036,Civil & Environmental Engineering,2014,female,ctaylor9
HIO838,Courtney,Taylor,1995-05-23,ctaylor7@wpi.edu,498-053-3272,Business,2015,female,ctaylor7
HIS6299,Melanie,Armstrong,1997-10-14,marmstrong8@wpi.edu,158-377-4235,Chemical Engineering,2018,female,marmstrong8
HKF712,Michelle,Rose,2006-07-10,mrose5@wpi.edu,906-425-3138,Physics,2019,female,mrose5
HMA8029,Kerri,Greene,2006-04-08,kgreene5@wpi.edu,414-036-3786,Civil & Environmental Engineering,2018,female,kgreene5
HNK840,Erin,Hamilton,2001-03-11,ehamilton4@wpi.edu,425-184-1949,Computer Science,2019,female,ehamilton4
HNL8539,Stephanie,Stephens,1991-07-23,sstephens3@wpi.edu,832-570-7301,Civil & Environmental Engineering,2018,female,sstephens3
HQP6221,Peter,Porter,1990-03-16,pporter7@wpi.edu,402-108-6040,Chemistry & Biochemistry,2019,male,pporter7
HQT0260,Kathy,Maldonado,1985-04-27,kmaldonado5@wpi.edu,878-068-5698,Biomedical Engineering,2014,female,kmaldonado5
HSD007,Tony,Fitzgerald,1992-12-10,tfitzgerald3@wpi.edu,648-871-1715,Humanities & Arts,2016,male,tfitzgerald3
HSY5986,Kimberly,Melendez,2009-10-21,kmelendez3@wpi.edu,141-909-0370,Mechanical Engineering,2014,female,kmelendez3
HUF6386,Sabrina,Daniel,2005-09-18,sdaniel6@wpi.edu,175-988-9679,Mechanical Engineering,2019,female,sdaniel6
HVP217,Hailey,Thomas,2003-01-03,hthomas9@wpi.edu,827-594-2365,Interdisciplinary & Global Studies,2015,female,hthomas9
HWC081,Ronald,Montgomery,1993-07-09,rmontgomery3@wpi.edu,561-707-7953,Mechanical Engineering,2017,male,rmontgomery3
HXU361,Michael,Giles,1993-04-09,mgiles8@wpi.edu,630-690-2261,Fire Protection Engineering,2017,male,mgiles8
HYG182,Andrew,Phillips,1984-05-12,aphillips2@wpi.edu,293-648-8318,Computer Science,2019,male,aphillips2
HZA180,Sandra,Sparks,1986-12-16,ssparks4@wpi.edu,210-399-2083,Electrical & Computer Engineering,2014,female,ssparks4
IAC1888,Gregory,Chavez,2008-01-27,gchavez4@wpi.edu,732-753-5538,Mechanical Engineering,2014,male,gchavez4
IAE8855,Matthew,Hicks,2002-02-06,mhicks9@wpi.edu,515-813-9647,Mathematical Sciences,2019,male,mhicks9
ICW329,Frank,Mcdaniel,1987-11-21,fmcdaniel5@wpi.edu,627-333-5550,Humanities & Arts,2016,male,fmcdaniel5
IDS302,Kevin,Kramer,2006-11-21,kkramer@wpi.edu,335-469-1276,Electrical & Computer Engineering,2019,male,kkramer
IDY514,Kevin,Coleman,2000-11-26,kcoleman4@wpi.edu,909-763-2873,Mathematical Sciences,2019,male,kcoleman4
IED2845,Jason,Pratt,2003-05-12,jpratt9@wpi.edu,139-081-8503,Humanities & Arts,2015,male,jpratt9
IFQ5532,Lonnie,Price,2003-08-23,lprice5@wpi.edu,586-812-0292,Mechanical Engineering,2019,male,lprice5
IFT8288,Brittany,Williams,2000-09-08,bwilliams4@wpi.edu,751-624-3882,Physics,2017,female,bwilliams4
IIT8566,Martin,Anderson,2006-07-21,manderson6@wpi.edu,318-543-1396,Mechanical Engineering,2019,male,manderson6
IJG5349,Tiffany,White,1995-01-02,twhite4@wpi.edu,863-833-9693,Physics,2016,female,twhite4
ILE5563,Teresa,Lewis,2003-10-11,tlewis6@wpi.edu,737-715-4643,Interdisciplinary & Global Studies,2018,female,tlewis6
ILW068,Julie,Martin,1985-02-19,jmartin2@wpi.edu,452-738-5117,Mathematical Sciences,2019,female,jmartin2
IMB216,Cindy,Jones,1985-06-13,cjones4@wpi.edu,799-348-6322,Mechanical Engineering,2017,female,cjones4
IND952,Amy,Perez,1998-04-01,aperez4@wpi.edu,358-745-6993,Chemistry & Biochemistry,2019,female,aperez4
INI243,Melissa,Poole,2006-12-11,mpoole9@wpi.edu,647-852-5884,Electrical & Computer Engineering,2019,female,mpoole9
IRJ3114,Tammy,Jones,1991-05-30,tjones1@wpi.edu,278-821-0915,Biology & Biotechnology,2019,female,tjones1
IRU7296,Linda,Davis,2001-04-21,ldavis7@wpi.edu,674-304-8130,Chemical Engineering,2018,female,ldavis7
ISZ505,Franklin,Jones,1987-04-25,fjones@wpi.edu,752-106-4745,Humanities & Arts,2016,male,fjones
ITY251,Stephen,Walters,2009-08-22,swalters9@wpi.edu,707-367-1181,Chemical Engineering,2017,male,swalters9
IVK6442,Jessica,Stanley,1999-09-28,jstanley@wpi.edu,756-158-2517,Computer Science,2014,female,jstanley
IVN823,Courtney,Johnson,1993-06-22,cjohnson@wpi.edu,309-301-6425,Biomedical Engineering,2014,female,cjohnson
IWW260,Kathryn,Cannon,1997-11-02,kcannon5@wpi.edu,521-536-8098,Electrical & Computer Engineering,2016,female,kcannon5
IYO135,Lee,Silva,1987-09-18,lsilva6@wpi.edu,853-567-5855,Interdisciplinary & Global Studies,2014,male,lsilva6
JCV976,Ebony,Harrington,2005-12-26,eharrington1@wpi.edu,525-428-2001,Electrical & Computer Engineering,2018,female,eharrington1
JDA2543,Eric,Weaver,1999-10-21,eweaver@wpi.edu,906-285-7501,Chemistry & Biochemistry,2015,male,eweaver
JDM9638,Christina,Christensen,2002-01-05,cchristensen9@wpi.edu,217-968-6788,Fire Protection Engineering,2018,female,cchristensen9
JEL002,Paul,Key,1992-08-15,pkey@wpi.edu,186-877-8911,Social Science & Policy Studies,2014,male,pkey
JES498,Donald,Gates,1993-06-11,dgates5@wpi.edu,556-506-4370,Fire Protection Engineering,2014,male,dgates5
JFH9247,James,Henderson,1991-11-10,jhenderson@wpi.edu,760-921-1425,Mathematical Sciences,2014,male,jhenderson
JFY9906,Kyle,Smith,2001-01-02,ksmith4@wpi.edu,219-332-4340,Physics,2014,male,ksmith4
JGT128,Timothy,Evans,2003-11-08,tevans7@wpi.edu,733-175-7223,Chemical Engineering,2014,male,tevans7
JGY060,Latoya,Willis,1996-08-12,lwillis7@wpi.edu,402-695-5784,Business,2018,female,lwillis7
JHA154,Crystal,Smith,1984-04-06,csmith2@wpi.edu,675-091-0196,Biology & Biotechnology,2015,female,csmith2
JHA9510,Anna,White,1995-02-04,awhite8@wpi.edu,729-102-0472,Biomedical Engineering,2017,female,awhite8
JIB131,Troy,Reeves,2007-11-08,treeves6@wpi.edu,187-993-7826,Interdisciplinary & Global Studies,2019,male,treeves6
JIH0865,Kenneth,King,2007-04-07,kking3@wpi.edu,912-347-7206,Computer Science,2016,male,kking3
JIN5068,Kevin,Yates,1999-05-30,kyates5@wpi.edu,688-990-1228,Civil & Environmental Engineering,2015,male,kyates5
JIP903,Laura,Torres,2008-08-04,ltorres1@wpi.edu,336-163-3920,Interdisciplinary & Global Studies,2018,female,ltorres1
JKM099,Veronica,Evans,1990-08-31,vevans7@wpi.edu,606-609-1511,Civil & Environmental Engineering,2014,female,vevans7
JLA1536,Andrew,Jones,1997-11-26,ajones5@wpi.edu,303-276-7578,Interdisciplinary & Global Studies,2016,male,ajones5
JLV8932,Taylor,Garza,1989-09-17,tgarza9@wpi.edu,853-346-4850,Mechanical Engineering,2018,female,tgarza9
JMK009,Carla,Armstrong,1996-03-09,carmstrong@wpi.edu,525-919-6457,Fire Protection Engineering,2014,female,carmstrong
JMN515,Jonathan,Carr,2008-04-01,jcarr3@wpi.edu,939-266-7922,Humanities & Arts,2015,male,jcarr3
JQD394,Alexandra,Wagner,1988-03-05,awagner3@wpi.edu,235-618-3813,Humanities & Arts,2015,female,awagner3
JRJ994,Marie,Singleton,2004-11-15,msingleton8@wpi.edu,356-952-4860,Civil & Environmental Engineering,2018,female,msingleton8
JTD9713,Michael,Adams,2002-02-15,madams4@wpi.edu,685-659-1897,Physics,2016,male,madams4
JUB956,Nathan,Faulkner,1996-02-24,nfaulkner1@wpi.edu,909-225-5661,Mechanical Engineering,2019,male,nfaulkner1
JWK501,Lisa,Reeves,1986-09-18,lreeves6@wpi.edu,914-898-5225,Electrical & Computer Engineering,2017,female,lreeves6
JXN677,Kyle,Cooper,1987-10-14,kcooper5@wpi.edu,935-720-3258,Chemistry & Biochemistry,2018,male,kcooper5
JXZ925,Pamela,Kelley,1986-07-20,pkelley4@wpi.edu,911-319-5069,Physics,2019,female,pkelley4
JZW856,Terrence,Ruiz,1993-01-18,truiz2@wpi.edu,520-349-1690,Social Science & Policy Studies,2016,male,truiz2
KAD548,Natalie,Burgess,2007-02-03,nburgess3@wpi.edu,449-573-7401,Mechanical Engineering,2019,female,nburgess3
KBS9369,Stephen,Hall,1989-09-06,shall8@wpi.edu,444-625-7750,Electrical & Computer Engineering,2017,male,shall8
KCL9389,Ralph,Brown,1987-10-20,rbrown6@wpi.edu,302-283-9152,Biomedical Engineering,2015,male,rbrown6
KCZ675,Gwendolyn,Miranda,1987-04-01,gmiranda9@wpi.edu,496-579-1604,Computer Science,2019,female,gmiranda9
KDW978,Susan,Daniel,1984-08-22,sdaniel7@wpi.edu,751-649-4978,Chemical Engineering,2016,female,sdaniel7
KEB162,Oscar,Hall,1991-01-23,ohall8@wpi.edu,460-564-7866,Biology & Biotechnology,2019,male,ohall8
KFX7594,Amanda,Taylor,2007-12-06,ataylor1@wpi.edu,931-018-4606,Physics,2018,female,ataylor1
KIH9718,Jessica,Powell,1984-07-03,jpowell@wpi.edu,408-184-7995,Mathematical Sciences,2019,female,jpowell
KIL313,Sarah,Evans,1984-10-14,sevans5@wpi.edu,786-633-0241,Business,2016,female,sevans5
KJQ7237,Scott,Rogers,1998-01-02,srogers4@wpi.edu,695-855-0630,Mathematical Sciences,2016,male,srogers4
KJV913,Christine,King,1989-07-25,cking6@wpi.edu,420-201-3800,Mathematical Sciences,2016,female,cking6
KKO0109,Jordan,Alexander,1998-09-22,jalexander3@wpi.edu,921-343-9712,Interdisciplinary & Global Studies,2019,female,jalexander3
KOR016,Jacob,Shelton,1984-05-30,jshelton6@wpi.edu,809-733-8771,Mechanical Engineering,2015,male,jshelton6
KPC159,Christopher,Huerta,2003-10-23,chuerta3@wpi.edu,240-271-9507,Business,2015,male,chuerta3
KPY343,Michael,Olson,1995-02-04,molson5@wpi.edu,736-351-6396,Chemical Engineering,2015,male,molson5
KQT845,Ricardo,Rhodes,2006-12-19,rrhodes2@wpi.edu,968-186-4316,Humanities & Arts,2017,male,rrhodes2
KRD1669,Kristopher,Brown,1986-05-25,kbrown4@wpi.edu,440-427-9954,Civil & Environmental Engineering,2017,male,kbrown4
KRE7328,Stephen,Thomas,1987-12-09,sthomas4@wpi.edu,246-513-0829,Computer Science,2018,male,sthomas4
KSB9785,Christopher,Hawkins,2003-01-13,chawkins5@wpi.edu,252-523-3901,Fire Protection Engineering,2017,male,chawkins5
KVA341,Lucas,Cline,2003-05-23,lcline7@wpi.edu,443-008-7620,Computer Science,2018,male,lcline7
KVP4347,Ricky,Brooks,2002-07-24,rbrooks6@wpi.edu,214-322-2792,Fire Protection Engineering,2016,male,rbrooks6
KWT420,Natalie,Perez,1991-04-12,nperez7@wpi.edu,337-678-2704,Humanities & Arts,2015,female,nperez7
KWY652,Thomas,Perez,1987-11-12,tperez7@wpi.edu,304-347-6500,Interdisciplinary & Global Studies,2015,male,tperez7
KXC352,Anthony,Ryan,1987-06-13,aryan1@wpi.edu,183-398-3207,Humanities & Arts,2015,male,aryan1
KXI4550,Anne,Robbins,1985-12-17,arobbins@wpi.edu,523-860-4466,Business,2019,female,arobbins
KXX954,Heather,Williams,1988-05-28,hwilliams1@wpi.edu,586-245-2829,Physics,2015,female,hwilliams1
KYV8597,Danielle,Anderson,2004-08-04,danderson4@wpi.edu,588-446-4989,Mechanical Engineering,2016,female,danderson4
LCN918,Tanner,Cochran,2003-06-21,tcochran@wpi.edu,240-358-9147,Chemical Engineering,2017,male,tcochran
LCU941,Haley,Hall,2005-03-22,hhall4@wpi.edu,983-355-8717,Business,2019,female,hhall4
LDQ5255,Ryan,Wells,1990-01-01,rwells1@wpi.edu,792-767-8043,Business,2017,male,rwells1
LDR098,Robert,Shaw,2002-11-30,rshaw9@wpi.edu,394-733-3878,Business,2017,male,rshaw9
LEE5106,Andrew,Moore,1998-12-25,amoore4@wpi.edu,241-440-5802,Mathematical Sciences,2014,male,amoore4
LGO696,Mark,Smith,2005-10-06,msmith6@wpi.edu,375-745-0464,Civil & Environmental Engineering,2016,male,msmith6
LIJ939,Richard,Pena,1995-03-01,rpena1@wpi.edu,778-001-8012,Social Science & Policy Studies,2014,male,rpena1
LKY4366,Brandon,Lyons,1990-10-15,blyons3@wpi.edu,892-609-3342,Business,2014,male,blyons3
LLF036,Susan,Terry,1988-11-29,sterry9@wpi.edu,352-670-5787,Social Science & Policy Studies,2015,female,sterry9
LOS982,Heather,Brown,2004-01-23,hbrown1@wpi.edu,306-853-3408,Computer Science,2015,female,hbrown1
LOT0742,Matthew,Diaz,1988-03-30,mdiaz8@wpi.edu,675-741-5079,Civil & Environmental Engineering,2019,male,mdiaz8
LRI8013,Derek,Silva,1986-07-11,dsilva1@wpi.edu,225-634-7797,Business,2018,male,dsilva1
LRP715,Jessica,Fox,2009-05-13,jfox1@wpi.edu,916-786-3208,Mathematical Sciences,2017,female,jfox1
LTX459,Cheryl,Hampton,1987-01-23,champton@wpi.edu,673-475-8992,Chemistry & Biochemistry,2015,female,champton
LVP235,Taylor,Hernandez,1987-03-26,thernandez7@wpi.edu,350-960-4518,Interdisciplinary & Global Studies,2016,male,thernandez7
LWM0616,Juan,Williamson,2007-07-24,jwilliamson6@wpi.edu,162-460-5890,Biology & Biotechnology,2016,male,jwilliamson6
LXJ119,Mason,Nixon,2003-08-12,mnixon@wpi.edu,965-449-5487,Humanities & Arts,2015,male,mnixon
LYL0290,Michael,Nichols,2002-01-14,mnichols9@wpi.edu,668-153-5915,Mathematical Sciences,2017,male,mnichols9
LZH1259,Jonathan,Avery,1984-09-25,javery2@wpi.edu,342-609-5679,Civil & Environmental Engineering,2016,male,javery2
LZO838,Alicia,White,1984-10-19,awhite1@wpi.edu,401-323-9071,Physics,2017,female,awhite1
LZU8173,Thomas,Valencia,2006-01-09,tvalencia8@wpi.edu,110-637-1245,Fire Protection Engineering,2018,male,tvalencia8
MBI1550,Katelyn,Espinoza,1986-08-04,kespinoza8@wpi.edu,643-102-9766,Biology & Biotechnology,2019,female,kespinoza8
MBY196,Dawn,Hinton,1990-10-19,dhinton5@wpi.edu,919-170-4913,Biology & Biotechnology,2015,female,dhinton5
MCJ9049,Vanessa,Hodge,2004-06-16,vhodge9@wpi.edu,674-682-5957,Mechanical Engineering,2018,female,vhodge9
MDE1796,Susan,Castro,1989-12-26,scastro9@wpi.edu,180-661-7440,Chemistry & Biochemistry,2014,female,scastro9
MDO027,Rachel,Fletcher,2005-11-19,rfletcher1@wpi.edu,769-674-9700,Humanities & Arts,2017,female,rfletcher1
MFZ831,Sophia,Chan,1986-01-27,schan2@wpi.edu,678-167-2378,Interdisciplinary & Global Studies,2016,female,schan2
MHA312,Patricia,Morgan,1986-11-01,pmorgan4@wpi.edu,826-788-7604,Biology & Biotechnology,2014,female,pmorgan4
MJG718,Kristen,Christian,2006-05-27,kchristian3@wpi.edu,980-989-3479,Fire Protection Engineering,2015,female,kchristian3
MJM362,Jonathan,Evans,1988-05-22,jevans6@wpi.edu,875-161-6903,Physics,2015,male,jevans6
MKQ2706,Luke,Sims,2008-03-22,lsims1@wpi.edu,823-576-5054,Chemistry & Biochemistry,2019,male,lsims1
MLJ860,Colleen,Bautista,1995-05-19,cbautista5@wpi.edu,577-803-8991,Chemistry & Biochemistry,2019,female,cbautista5
